 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
4349,MASK_Result of Tc140mfr305C001H001S005:S0005000009,10,255,0,255,255,255,172.300,747.900,172.300,747.900,17.314,171,745,4,6,4.158,3.062,88.699,0.419,6.083,2550,255,NaN,100,2550,9,171,745,99.462,4.000,1.358,0.736,0.606
4350,MASK_Result of Tc140mfr305C001H001S005:S0005000009,29,255,0,255,255,255,262.155,748.603,262.155,748.603,53.255,255,745,14,7,10.060,3.670,3.032,0.128,14.866,7395,255,NaN,100,7395,9,255,750,19.654,6.478,2.741,0.365,0.379
4351,MASK_Result of Tc140mfr305C001H001S005:S0005000009,14,255,0,255,255,255,277.786,748.643,277.786,748.643,28.870,275,745,6,7,4.786,3.724,116.921,0.211,8.062,3570,255,NaN,100,3570,9,275,745,119.745,5.687,1.285,0.778,0.452
4352,MASK_Result of Tc140mfr305C001H001S005:S0005000009,68,255,0,255,255,255,320.147,751.485,320.147,751.485,129.137,308,745,24,12,14.997,5.773,0.222,0.051,24.083,17340,255,NaN,100,17340,9,308,750,175.236,11.366,2.598,0.385,0.316
4353,MASK_Result of Tc140mfr305C001H001S005:S0005000009,59,255,0,255,255,255,374.432,750.449,374.432,750.449,104.510,366,745,20,10,13.630,5.512,168.414,0.068,20.881,15045,255,NaN,100,15045,9,366,746,163.301,10.000,2.473,0.404,0.391
4354,MASK_Result of Tc140mfr305C001H001S005:S0005000009,12,255,0,255,255,255,388.500,746.500,388.500,746.500,23.799,384,745,9,4,7.306,2.091,10.188,0.266,9.055,3060,255,NaN,100,3060,9,384,746,173.660,3.395,3.494,0.286,0.471
4355,MASK_Result of Tc140mfr305C001H001S005:S0005000009,37,255,0,255,255,255,430.527,750.473,430.527,750.473,68.326,423,745,15,12,8.259,5.704,17.237,0.100,15.297,9435,255,NaN,100,9435,9,423,749,168.690,10.119,1.448,0.691,0.335
4356,MASK_Result of Tc140mfr305C001H001S005:S0005000009,14,255,0,255,255,255,191.500,749.929,191.500,749.929,31.456,189,746,7,7,4.741,3.760,49.429,0.178,8.062,3570,255,NaN,100,3570,9,189,753,29.745,6.800,1.261,0.793,0.394
4357,MASK_Result of Tc140mfr305C001H001S005:S0005000009,30,255,0,255,255,255,287.900,749.967,287.900,749.967,41.355,283,746,10,8,8.131,4.698,128.135,0.220,12.207,7650,255,NaN,100,7650,9,283,747,145.008,7.603,1.731,0.578,0.492
4358,MASK_Result of Tc140mfr305C001H001S005:S0005000009,55,255,0,255,255,255,456.918,751.391,456.918,751.391,123.238,446,746,20,11,11.723,5.973,1.989,0.046,20.616,14025,255,NaN,100,14025,9,446,753,14.036,11.000,1.963,0.510,0.349
4359,MASK_Result of Tc140mfr305C001H001S005:S0005000009,24,255,0,255,255,255,504.583,750.000,504.583,750.000,50.770,499,746,10,11,6.345,4.816,118.875,0.117,12.083,6120,255,NaN,100,6120,9,501,746,114.444,8.894,1.317,0.759,0.333
4360,MASK_Result of Tc140mfr305C001H001S005:S0005000009,10,255,0,255,255,255,548.400,750.100,548.400,750.100,20.142,547,746,3,8,6.441,1.977,73.645,0.310,8.246,2550,255,NaN,100,2550,9,547,754,75.964,3.000,3.258,0.307,0.541
4361,MASK_Result of Tc140mfr305C001H001S005:S0005000009,25,255,0,255,255,255,618.460,751.940,618.460,751.940,46.770,614,746,8,13,8.014,3.972,84.871,0.144,13.153,6375,255,NaN,100,6375,9,618,746,98.746,7.509,2.018,0.496,0.347
4362,MASK_Result of Tc140mfr305C001H001S005:S0005000009,12,255,0,255,255,255,698.250,750.250,698.250,750.250,27.799,695,746,6,8,5.625,2.716,66.844,0.195,8.246,3060,255,NaN,100,3060,9,697,754,75.964,4.919,2.071,0.483,0.407
4363,MASK_Result of Tc140mfr305C001H001S005:S0005000009,12,255,0,255,255,255,58.167,749.833,58.167,749.833,23.799,55,747,6,6,6.116,2.498,54.720,0.266,8.485,3060,255,NaN,100,3060,9,55,753,45.000,4.438,2.448,0.409,0.480
4364,MASK_Result of Tc140mfr305C001H001S005:S0005000009,14,255,0,255,255,255,70.357,749.571,70.357,749.571,20.971,67,747,6,6,6.329,2.816,124.379,0.400,8.485,3570,255,NaN,100,3570,9,67,747,135.000,4.715,2.247,0.445,0.571
4365,MASK_Result of Tc140mfr305C001H001S005:S0005000009,14,255,0,255,255,255,81.214,750.286,81.214,750.286,27.213,77,747,8,5,6.109,2.918,17.148,0.238,8.246,3570,255,NaN,100,3570,9,77,752,14.036,4.919,2.094,0.478,0.491
4366,MASK_Result of Tc140mfr305C001H001S005:S0005000009,19,255,0,255,255,255,114.553,749.921,114.553,749.921,26.042,111,747,7,6,5.132,4.714,169.603,0.352,8.062,4845,255,NaN,100,4845,9,111,753,29.745,6.000,1.089,0.918,0.507
4367,MASK_Result of Tc140mfr305C001H001S005:S0005000009,15,255,0,255,255,255,149.033,750.300,149.033,750.300,28.042,145,747,7,8,7.083,2.696,127.715,0.240,9.434,3825,255,NaN,100,3825,9,145,747,122.005,5.085,2.627,0.381,0.441
4368,MASK_Result of Tc140mfr305C001H001S005:S0005000009,23,255,0,255,255,255,253.370,751.326,253.370,751.326,41.113,245,747,15,8,11.397,2.569,155.167,0.171,17.000,5865,255,NaN,100,5865,9,245,747,151.928,5.313,4.436,0.225,0.387
4369,MASK_Result of Tc140mfr305C001H001S005:S0005000009,29,255,0,255,255,255,301.948,751.052,301.948,751.052,49.841,296,747,11,9,8.185,4.511,145.261,0.147,13.038,7395,255,NaN,100,7395,9,296,747,147.529,7.603,1.815,0.551,0.453
4370,MASK_Result of Tc140mfr305C001H001S005:S0005000009,31,255,0,255,255,255,473.016,752.145,473.016,752.145,60.569,467,747,13,9,8.049,4.904,163.349,0.106,13.601,7905,255,NaN,100,7905,9,467,751,162.897,8.497,1.642,0.609,0.378
4371,MASK_Result of Tc140mfr305C001H001S005:S0005000009,11,255,0,255,255,255,495.500,749.682,495.500,749.682,18.971,492,747,6,5,5.519,2.538,31.372,0.384,7.211,2805,255,NaN,100,2805,9,492,751,33.690,3.578,2.175,0.460,0.564
4372,MASK_Result of Tc140mfr305C001H001S005:S0005000009,53,255,0,255,255,255,598.538,754.462,598.538,754.462,91.196,592,747,13,14,8.761,7.703,92.074,0.080,14.866,13515,255,NaN,100,13515,9,597,747,109.654,12.021,1.137,0.879,0.393
4373,MASK_Result of Tc140mfr305C001H001S005:S0005000009,36,255,0,255,255,255,747.583,753.056,747.583,753.056,65.497,743,747,11,12,9.341,4.907,51.720,0.105,15.000,9180,255,NaN,100,9180,9,743,759,53.130,8.598,1.903,0.525,0.407
4374,MASK_Result of Tc140mfr305C001H001S005:S0005000009,14,255,0,255,255,255,339.000,751.500,339.000,751.500,30.042,335,748,7,7,5.785,3.081,137.002,0.195,8.602,3570,255,NaN,100,3570,9,335,749,144.462,5.466,1.877,0.533,0.424
4375,MASK_Result of Tc140mfr305C001H001S005:S0005000009,12,255,0,255,255,255,418.333,752.083,418.333,752.083,25.799,415,748,6,9,8.208,1.862,60.026,0.227,10.817,3060,255,NaN,100,3060,9,415,757,56.310,3.528,4.409,0.227,0.462
4376,MASK_Result of Tc140mfr305C001H001S005:S0005000009,10,255,0,255,255,255,481.600,751.300,481.600,751.300,24.627,479,748,5,6,4.629,2.751,114.295,0.207,6.708,2550,255,NaN,100,2550,9,481,748,116.565,4.025,1.683,0.594,0.476
4377,MASK_Result of Tc140mfr305C001H001S005:S0005000009,14,255,0,255,255,255,487.857,752.000,487.857,752.000,32.627,485,748,6,9,6.726,2.650,58.535,0.165,10.817,3570,255,NaN,100,3570,9,485,757,56.310,4.919,2.538,0.394,0.431
4378,MASK_Result of Tc140mfr305C001H001S005:S0005000009,34,255,0,255,255,255,716.088,754.971,716.088,754.971,66.569,711,748,12,13,7.066,6.127,170.807,0.096,13.601,8670,255,NaN,100,8670,9,711,761,72.897,12.000,1.153,0.867,0.337
4379,MASK_Result of Tc140mfr305C001H001S005:S0005000009,15,255,0,255,255,255,722.633,750.967,722.633,750.967,29.456,720,748,6,6,4.949,3.859,10.068,0.217,6.708,3825,255,NaN,100,3825,9,720,749,153.435,5.814,1.282,0.780,0.526
4380,MASK_Result of Tc140mfr305C001H001S005:S0005000009,17,255,0,255,255,255,98.618,751.500,98.618,751.500,28.284,95,749,7,6,5.561,3.892,15.920,0.267,7.280,4335,255,NaN,100,4335,9,95,750,164.055,5.692,1.429,0.700,0.531
4381,MASK_Result of Tc140mfr305C001H001S005:S0005000009,18,255,0,255,255,255,541.333,753.056,541.333,753.056,32.284,538,749,7,8,6.551,3.499,130.919,0.217,9.220,4590,255,NaN,100,4590,9,538,749,139.399,5.600,1.872,0.534,0.474
4382,MASK_Result of Tc140mfr305C001H001S005:S0005000009,50,255,0,255,255,255,559.440,754.420,559.440,754.420,88.711,551,749,17,11,10.406,6.118,177.290,0.080,17.493,12750,255,NaN,100,12750,9,551,759,30.964,10.507,1.701,0.588,0.337
4383,MASK_Result of Tc140mfr305C001H001S005:S0005000009,13,255,0,255,255,255,275.269,754.038,275.269,754.038,27.456,273,750,5,7,5.161,3.207,112.691,0.217,8.062,3315,255,NaN,100,3315,9,274,750,119.745,5.000,1.609,0.621,0.433
4384,MASK_Result of Tc140mfr305C001H001S005:S0005000009,26,255,0,255,255,255,532.731,754.577,532.731,754.577,47.012,527,750,11,9,7.138,4.638,160.139,0.148,12.728,6630,255,NaN,100,6630,9,529,750,135.000,7.452,1.539,0.650,0.388
4385,MASK_Result of Tc140mfr305C001H001S005:S0005000009,27,255,0,255,255,255,584.130,754.981,584.130,754.981,51.841,580,750,10,9,7.469,4.603,149.524,0.126,12.207,6885,255,NaN,100,6885,9,580,750,145.008,8.121,1.623,0.616,0.439
4386,MASK_Result of Tc140mfr305C001H001S005:S0005000009,38,255,0,255,255,255,639.895,755.553,639.895,755.553,75.640,633,750,14,11,8.541,5.665,151.208,0.083,15.652,9690,255,NaN,100,9690,9,633,751,153.435,10.752,1.508,0.663,0.335
4387,MASK_Result of Tc140mfr305C001H001S005:S0005000009,25,255,0,255,255,255,650.540,752.980,650.540,752.980,51.012,644,750,13,7,7.863,4.048,4.517,0.121,13.153,6375,255,NaN,100,6375,9,644,753,8.746,7.000,1.942,0.515,0.394
4388,MASK_Result of Tc140mfr305C001H001S005:S0005000009,23,255,0,255,255,255,684.457,754.196,684.457,754.196,40.527,679,750,10,9,6.501,4.505,152.911,0.176,11.402,5865,255,NaN,100,5865,9,679,750,127.875,8.043,1.443,0.693,0.387
4389,MASK_Result of Tc140mfr305C001H001S005:S0005000009,16,255,0,255,255,255,442.312,753.812,442.312,753.812,31.456,439,751,6,6,5.011,4.065,177.182,0.203,7.211,4080,255,NaN,100,4080,9,439,752,146.310,6.000,1.233,0.811,0.525
4390,MASK_Result of Tc140mfr305C001H001S005:S0005000009,12,255,0,255,255,255,501.167,754.083,501.167,754.083,24.627,498,751,6,7,5.191,2.943,121.041,0.249,7.280,3060,255,NaN,100,3060,9,499,751,105.945,5.199,1.764,0.567,0.414
4391,MASK_Result of Tc140mfr305C001H001S005:S0005000009,23,255,0,255,255,255,573.543,754.500,573.543,754.500,37.698,567,751,13,7,9.683,3.024,162.793,0.203,13.928,5865,255,NaN,100,5865,9,567,751,158.962,5.315,3.202,0.312,0.455
4392,MASK_Result of Tc140mfr305C001H001S005:S0005000009,13,255,0,255,255,255,609.577,754.192,609.577,754.192,22.385,606,751,7,6,7.853,2.108,36.538,0.326,9.220,3315,255,NaN,100,3315,9,606,757,40.601,3.748,3.726,0.268,0.520
4393,MASK_Result of Tc140mfr305C001H001S005:S0005000009,12,255,0,255,255,255,666.583,754.750,666.583,754.750,28.042,662,752,9,5,6.210,2.460,163.009,0.192,9.487,3060,255,NaN,100,3060,9,662,753,161.565,4.271,2.524,0.396,0.414
4394,MASK_Result of Tc140mfr305C001H001S005:S0005000009,22,255,0,255,255,255,674.500,755.864,674.500,755.864,35.698,671,752,8,9,5.762,4.861,105.283,0.217,9.487,5610,255,NaN,100,5610,9,671,752,108.435,7.649,1.185,0.844,0.454
4395,MASK_Result of Tc140mfr305C001H001S005:S0005000009,10,255,0,255,255,255,630.300,756.400,630.300,756.400,19.556,628,754,4,5,3.803,3.348,71.986,0.329,5.657,2550,255,NaN,100,2550,9,628,758,45.000,4.000,1.136,0.880,0.606
4396,MASK_Result of Tc140mfr305C001H001S005:S0005000009,17,255,0,255,255,255,727.794,756.971,727.794,756.971,31.113,724,754,8,7,6.017,3.597,23.752,0.221,8.246,4335,255,NaN,100,4335,9,724,758,14.036,6.261,1.673,0.598,0.459
4397,MASK_Result of Tc140mfr305C001H001S005:S0005000009,11,255,0,255,255,255,736.227,758.500,736.227,758.500,23.213,733,756,5,5,4.701,2.979,59.305,0.257,7.071,2805,255,NaN,100,2805,9,733,761,45.000,4.919,1.578,0.634,0.524
4398,MASK_Result of Tc140mfr305C001H001S005:S0005000010,17,255,0,255,255,255,294.324,6.265,294.324,6.265,36.870,290,1,9,9,8.078,2.680,140.605,0.157,12.042,4335,255,NaN,100,4335,10,290,1,131.634,5.400,3.015,0.332,0.366
4399,MASK_Result of Tc140mfr305C001H001S005:S0005000010,27,255,0,255,255,255,442.685,5.981,442.685,5.981,45.598,438,1,11,9,7.130,4.821,158.111,0.163,12.042,6885,255,NaN,100,6885,10,440,1,138.366,8.856,1.479,0.676,0.365
4400,MASK_Result of Tc140mfr305C001H001S005:S0005000010,23,255,0,255,255,255,484.804,5.587,484.804,5.587,45.355,480,1,9,9,5.637,5.195,5.345,0.141,10.000,5865,255,NaN,100,5865,10,480,4,143.130,7.778,1.085,0.921,0.407
4401,MASK_Result of Tc140mfr305C001H001S005:S0005000010,15,255,0,255,255,255,525.967,4.633,525.967,4.633,30.284,523,1,7,8,6.720,2.842,57.991,0.206,10.000,3825,255,NaN,100,3825,10,524,9,53.130,4.630,2.365,0.423,0.448
4402,MASK_Result of Tc140mfr305C001H001S005:S0005000010,12,255,0,255,255,255,336.917,4.333,336.917,4.333,26.627,334,2,7,5,5.913,2.584,21.333,0.213,7.810,3060,255,NaN,100,3060,10,334,7,39.806,4.111,2.288,0.437,0.462
4403,MASK_Result of Tc140mfr305C001H001S005:S0005000010,21,255,0,255,255,255,496.833,5.071,496.833,5.071,41.355,493,2,9,8,5.680,4.708,16.592,0.154,10.000,5355,255,NaN,100,5355,10,494,10,36.870,6.934,1.206,0.829,0.433
4404,MASK_Result of Tc140mfr305C001H001S005:S0005000010,19,255,0,255,255,255,256.868,9.184,256.868,9.184,34.284,253,3,7,11,9.383,2.578,58.646,0.203,12.530,4845,255,NaN,100,4845,10,253,14,61.390,4.217,3.639,0.275,0.475
4405,MASK_Result of Tc140mfr305C001H001S005:S0005000010,14,255,0,255,255,255,340.929,8.714,340.929,8.714,30.627,338,3,7,10,8.460,2.107,58.750,0.188,12.207,3570,255,NaN,100,3570,10,338,13,55.008,3.858,4.015,0.249,0.424
4406,MASK_Result of Tc140mfr305C001H001S005:S0005000010,10,255,0,255,255,255,400.300,5.700,400.300,5.700,18.142,398,3,4,6,5.205,2.446,62.451,0.382,6.708,2550,255,NaN,100,2550,10,399,9,63.435,3.578,2.128,0.470,0.588
4407,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,423.045,5.227,423.045,5.227,24.385,419,3,8,4,5.602,2.500,164.188,0.232,8.246,2805,255,NaN,100,2805,10,419,5,165.964,3.922,2.241,0.446,0.478
4408,MASK_Result of Tc140mfr305C001H001S005:S0005000010,10,255,0,255,255,255,274.300,6.500,274.300,6.500,20.142,271,4,6,6,5.255,2.423,145.348,0.310,7.810,2550,255,NaN,100,2550,10,271,5,140.194,4.630,2.169,0.461,0.417
4409,MASK_Result of Tc140mfr305C001H001S005:S0005000010,13,255,0,255,255,255,350.962,7.808,350.962,7.808,27.456,346,5,8,6,6.667,2.483,146.145,0.217,9.434,3315,255,NaN,100,3315,10,346,6,147.995,4.438,2.685,0.372,0.406
4410,MASK_Result of Tc140mfr305C001H001S005:S0005000010,10,255,0,255,255,255,246.900,9.400,246.900,9.400,16.485,245,7,3,6,5.413,2.352,107.340,0.462,6.708,2550,255,NaN,100,2550,10,245,7,116.565,3.000,2.302,0.434,0.714
4411,MASK_Result of Tc140mfr305C001H001S005:S0005000010,12,255,0,255,255,255,391.917,10.167,391.917,10.167,25.799,389,7,6,6,4.822,3.169,57.628,0.227,7.810,3060,255,NaN,100,3060,10,390,13,50.194,5.199,1.522,0.657,0.480
4412,MASK_Result of Tc140mfr305C001H001S005:S0005000010,13,255,0,255,255,255,473.962,9.808,473.962,9.808,26.627,471,7,7,6,5.964,2.776,39.754,0.230,8.485,3315,255,NaN,100,3315,10,472,13,45.000,4.715,2.149,0.465,0.481
4413,MASK_Result of Tc140mfr305C001H001S005:S0005000010,15,255,0,255,255,255,367.633,11.700,367.633,11.700,27.456,364,8,8,8,6.561,2.911,50.315,0.250,10.000,3825,255,NaN,100,3825,10,364,16,36.870,5.506,2.254,0.444,0.411
4414,MASK_Result of Tc140mfr305C001H001S005:S0005000010,13,255,0,255,255,255,405.346,10.269,405.346,10.269,16.142,403,8,5,5,5.177,3.197,133.968,0.627,6.403,3315,255,NaN,100,3315,10,403,8,128.660,4.025,1.619,0.618,0.684
4415,MASK_Result of Tc140mfr305C001H001S005:S0005000010,17,255,0,255,255,255,477.971,12.441,477.971,12.441,30.627,473,8,8,8,7.336,2.951,38.647,0.228,11.314,4335,255,NaN,100,4335,10,473,16,45.000,4.950,2.486,0.402,0.430
4416,MASK_Result of Tc140mfr305C001H001S005:S0005000010,12,255,0,255,255,255,561.250,11.417,561.250,11.417,24.971,559,8,5,7,4.419,3.457,76.418,0.242,7.280,3060,255,NaN,100,3060,10,559,8,105.945,5.000,1.278,0.782,0.444
4417,MASK_Result of Tc140mfr305C001H001S005:S0005000010,15,255,0,255,255,255,759.433,9.967,759.433,9.967,22.385,755,8,9,4,7.680,2.487,162.535,0.376,9.487,3825,255,NaN,100,3825,10,755,9,161.565,3.530,3.088,0.324,0.577
4418,MASK_Result of Tc140mfr305C001H001S005:S0005000010,10,255,0,255,255,255,454.300,11.000,454.300,11.000,18.385,452,9,5,5,4.711,2.702,43.034,0.372,5.831,2550,255,NaN,100,2550,10,452,13,30.964,4.243,1.743,0.574,0.541
4419,MASK_Result of Tc140mfr305C001H001S005:S0005000010,10,255,0,255,255,255,468.000,11.700,468.000,11.700,21.799,464,9,7,5,4.655,2.735,175.046,0.264,7.616,2550,255,NaN,100,2550,10,464,11,156.801,4.851,1.702,0.588,0.435
4420,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,508.955,12.682,508.955,12.682,22.385,507,9,4,8,5.952,2.353,107.355,0.276,8.944,2805,255,NaN,100,2805,10,507,9,116.565,4.000,2.530,0.395,0.468
4421,MASK_Result of Tc140mfr305C001H001S005:S0005000010,18,255,0,255,255,255,522.722,12.444,522.722,12.444,41.355,518,9,10,7,6.442,3.558,21.842,0.132,10.770,4590,255,NaN,100,4590,10,518,14,21.801,6.364,1.811,0.552,0.391
4422,MASK_Result of Tc140mfr305C001H001S005:S0005000010,13,255,0,255,255,255,317.423,12.885,317.423,12.885,27.213,314,10,6,6,4.531,3.653,134.655,0.221,7.211,3315,255,NaN,100,3315,10,314,11,146.310,5.547,1.241,0.806,0.481
4423,MASK_Result of Tc140mfr305C001H001S005:S0005000010,17,255,0,255,255,255,459.971,13.912,459.971,13.912,34.284,456,10,9,6,5.952,3.637,165.662,0.182,9.220,4335,255,NaN,100,4335,10,458,10,139.399,6.000,1.637,0.611,0.479
4424,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,438.318,14.500,438.318,14.500,22.971,436,11,4,7,5.372,2.607,76.107,0.262,7.280,2805,255,NaN,100,2805,10,438,11,105.945,4.000,2.061,0.485,0.489
4425,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,403.773,15.591,403.773,15.591,23.213,400,13,7,5,4.934,2.838,26.687,0.257,7.280,2805,255,NaN,100,2805,10,400,17,15.945,4.608,1.738,0.575,0.449
4426,MASK_Result of Tc140mfr305C001H001S005:S0005000010,12,255,0,255,255,255,484.750,15.417,484.750,15.417,17.556,482,13,6,5,4.868,3.139,39.608,0.489,6.403,3060,255,NaN,100,3060,10,483,18,38.660,4.243,1.551,0.645,0.571
4427,MASK_Result of Tc140mfr305C001H001S005:S0005000010,20,255,0,255,255,255,547.000,17.100,547.000,17.100,44.184,543,13,9,7,5.928,4.296,159.888,0.129,9.220,5100,255,NaN,100,5100,10,545,13,130.601,7.000,1.380,0.725,0.421
4428,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,566.500,15.136,566.500,15.136,20.142,563,13,7,4,5.633,2.486,14.141,0.341,8.062,2805,255,NaN,100,2805,10,563,17,29.745,3.922,2.265,0.441,0.500
4429,MASK_Result of Tc140mfr305C001H001S005:S0005000010,14,255,0,255,255,255,260.071,20.071,260.071,20.071,37.113,257,16,6,8,5.734,3.109,126.579,0.128,8.944,3570,255,NaN,100,3570,10,258,16,116.565,4.950,1.845,0.542,0.424
4430,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,286.682,19.045,286.682,19.045,18.142,284,16,5,6,5.168,2.710,138.482,0.420,7.211,2805,255,NaN,100,2805,10,284,16,123.690,4.243,1.907,0.524,0.550
4431,MASK_Result of Tc140mfr305C001H001S005:S0005000010,13,255,0,255,255,255,555.885,18.654,555.885,18.654,28.627,553,16,7,6,4.791,3.455,45.690,0.199,8.602,3315,255,NaN,100,3315,10,553,22,35.538,5.657,1.387,0.721,0.413
4432,MASK_Result of Tc140mfr305C001H001S005:S0005000010,14,255,0,255,255,255,619.214,22.429,619.214,22.429,28.627,617,18,5,8,5.993,2.974,107.982,0.215,8.544,3570,255,NaN,100,3570,10,619,18,110.556,4.427,2.015,0.496,0.475
4433,MASK_Result of Tc140mfr305C001H001S005:S0005000010,12,255,0,255,255,255,212.333,29.917,212.333,29.917,28.627,209,27,7,5,5.082,3.007,163.279,0.184,7.810,3060,255,NaN,100,3060,10,210,27,140.194,4.472,1.690,0.592,0.462
4434,MASK_Result of Tc140mfr305C001H001S005:S0005000010,16,255,0,255,255,255,418.062,48.625,418.062,48.625,34.527,414,45,7,8,5.071,4.018,122.859,0.169,8.602,4080,255,NaN,100,4080,10,414,48,144.462,6.656,1.262,0.792,0.438
4435,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,425.682,49.136,425.682,49.136,28.042,423,47,6,5,4.290,3.265,9.574,0.176,6.708,2805,255,NaN,100,2805,10,423,50,26.565,5.000,1.314,0.761,0.449
4436,MASK_Result of Tc140mfr305C001H001S005:S0005000010,22,255,0,255,255,255,633.773,62.636,633.773,62.636,42.184,629,58,10,9,8.118,3.451,43.389,0.155,12.207,5610,255,NaN,100,5610,10,629,66,34.992,6.364,2.352,0.425,0.389
4437,MASK_Result of Tc140mfr305C001H001S005:S0005000010,33,255,0,255,255,255,612.864,64.682,612.864,64.682,65.740,605,60,14,9,9.138,4.598,159.177,0.096,14.560,8415,255,NaN,100,8415,10,605,62,164.055,8.728,1.987,0.503,0.357
4438,MASK_Result of Tc140mfr305C001H001S005:S0005000010,15,255,0,255,255,255,276.367,67.567,276.367,67.567,30.042,272,64,9,6,7.193,2.655,154.378,0.209,10.000,3825,255,NaN,100,3825,10,273,64,143.130,4.438,2.709,0.369,0.455
4439,MASK_Result of Tc140mfr305C001H001S005:S0005000010,13,255,0,255,255,255,683.962,67.115,683.962,67.115,26.627,681,64,7,7,5.686,2.911,40.032,0.230,8.602,3315,255,NaN,100,3315,10,681,71,35.538,5.488,1.953,0.512,0.371
4440,MASK_Result of Tc140mfr305C001H001S005:S0005000010,13,255,0,255,255,255,641.115,70.654,641.115,70.654,32.870,638,65,6,11,7.808,2.120,113.967,0.151,12.083,3315,255,NaN,100,3315,10,638,65,114.444,4.400,3.683,0.272,0.361
4441,MASK_Result of Tc140mfr305C001H001S005:S0005000010,14,255,0,255,255,255,75.786,70.714,75.786,70.714,32.527,71,68,8,6,5.203,3.426,160.988,0.166,8.544,3570,255,NaN,100,3570,10,71,70,159.444,6.000,1.519,0.658,0.406
4442,MASK_Result of Tc140mfr305C001H001S005:S0005000010,12,255,0,255,255,255,550.333,71.500,550.333,71.500,20.385,547,68,6,6,5.899,2.590,35.109,0.363,7.810,3060,255,NaN,100,3060,10,547,73,39.806,4.000,2.278,0.439,0.522
4443,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,631.500,71.682,631.500,71.682,26.627,628,69,7,6,4.306,3.252,27.562,0.195,7.280,2805,255,NaN,100,2805,10,628,72,15.945,5.692,1.324,0.755,0.400
4444,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,665.682,70.682,665.682,70.682,21.799,662,69,7,4,5.837,2.399,179.132,0.291,7.280,2805,255,NaN,100,2805,10,662,69,164.055,4.000,2.433,0.411,0.489
4445,MASK_Result of Tc140mfr305C001H001S005:S0005000010,10,255,0,255,255,255,161.000,72.500,161.000,72.500,21.799,158,70,6,5,4.395,2.897,176.544,0.264,6.325,2550,255,NaN,100,2550,10,158,74,18.435,4.608,1.517,0.659,0.444
4446,MASK_Result of Tc140mfr305C001H001S005:S0005000010,11,255,0,255,255,255,613.591,72.682,613.591,72.682,20.385,611,70,6,5,6.247,2.242,138.609,0.333,7.810,2805,255,NaN,100,2805,10,611,70,140.194,3.536,2.786,0.359,0.579
